user_id,visit_date,source_channel,device,gender,age_group,test_group,step,course_category,conversion
210,2025-07-11,Direct,Desktop,Male,35-44,A,enrolled,Business,0
211,2025-07-06,Google,Desktop,Female,25-34,A,landing,Data Science,0
212,2025-07-07,Referral,Mobile,Male,25-34,B,landing,Design,0
212,2025-07-07,Referral,Mobile,Male,25-34,B,course_detail,Design,0
212,2025-07-07,Referral,Mobile,Male,25-34,B,add_to_cart,Design,0
212,2025-07-07,Referral,Mobile,Male,25-34,B,checkout,Design,0
212,2025-07-07,Referral,Mobile,Male,25-34,B,enrolled,Design,0
213,2025-07-02,Email,Mobile,Female,18-24,A,landing,Business,0
213,2025-07-02,Email,Mobile,Female,18-24,A,course_detail,Business,0
213,2025-07-02,Email,Mobile,Female,18-24,A,add_to_cart,Business,0
213,2025-07-02,Email,Mobile,Female,18-24,A,checkout,Business,0
213,2025-07-02,Email,Mobile,Female,18-24,A,enrolled,Business,1
214,2025-07-18,Direct,Tablet,Male,25-34,A,landing,Data Science,0
215,2025-07-20,Social Media,Mobile,Female,45+,B,landing,Development,0
216,2025-07-09,Social Media,Tablet,Male,35-44,A,landing,Data Science,0
216,2025-07-09,Social Media,Tablet,Male,35-44,A,course_detail,Data Science,0
216,2025-07-09,Social Media,Tablet,Male,35-44,A,add_to_cart,Data Science,0
216,2025-07-09,Social Media,Tablet,Male,35-44,A,checkout,Data Science,0
217,2025-07-13,Social Media,Tablet,Male,18-24,B,landing,Development,0
217,2025-07-13,Social Media,Tablet,Male,18-24,B,course_detail,Development,0
217,2025-07-13,Social Media,Tablet,Male,18-24,B,add_to_cart,Development,0
217,2025-07-13,Social Media,Tablet,Male,18-24,B,checkout,Development,0
218,2025-07-15,Referral,Mobile,Male,45+,A,landing,Business,0
218,2025-07-15,Referral,Mobile,Male,45+,A,course_detail,Business,0
218,2025-07-15,Referral,Mobile,Male,45+,A,add_to_cart,Business,0
218,2025-07-15,Referral,Mobile,Male,45+,A,checkout,Business,0
218,2025-07-15,Referral,Mobile,Male,45+,A,enrolled,Business,0
219,2025-07-04,Referral,Mobile,Female,45+,B,landing,Development,0
219,2025-07-04,Referral,Mobile,Female,45+,B,course_detail,Development,0
219,2025-07-04,Referral,Mobile,Female,45+,B,add_to_cart,Development,0
219,2025-07-04,Referral,Mobile,Female,45+,B,checkout,Development,0
219,2025-07-04,Referral,Mobile,Female,45+,B,enrolled,Development,0
220,2025-07-17,Email,Tablet,Male,35-44,B,landing,Marketing,0
220,2025-07-17,Email,Tablet,Male,35-44,B,course_detail,Marketing,0
220,2025-07-17,Email,Tablet,Male,35-44,B,add_to_cart,Marketing,0
220,2025-07-17,Email,Tablet,Male,35-44,B,checkout,Marketing,0
220,2025-07-17,Email,Tablet,Male,35-44,B,enrolled,Marketing,0
221,2025-07-20,Social Media,Desktop,Male,25-34,A,landing,Marketing,0
221,2025-07-20,Social Media,Desktop,Male,25-34,A,course_detail,Marketing,0
221,2025-07-20,Social Media,Desktop,Male,25-34,A,add_to_cart,Marketing,0
221,2025-07-20,Social Media,Desktop,Male,25-34,A,checkout,Marketing,0
221,2025-07-20,Social Media,Desktop,Male,25-34,A,enrolled,Marketing,0
222,2025-07-05,Social Media,Desktop,Female,45+,B,landing,Marketing,0
222,2025-07-05,Social Media,Desktop,Female,45+,B,course_detail,Marketing,0
222,2025-07-05,Social Media,Desktop,Female,45+,B,add_to_cart,Marketing,0
222,2025-07-05,Social Media,Desktop,Female,45+,B,checkout,Marketing,0
222,2025-07-05,Social Media,Desktop,Female,45+,B,enrolled,Marketing,0
223,2025-07-13,Email,Desktop,Female,45+,B,landing,Development,0
223,2025-07-13,Email,Desktop,Female,45+,B,course_detail,Development,0
223,2025-07-13,Email,Desktop,Female,45+,B,add_to_cart,Development,0
223,2025-07-13,Email,Desktop,Female,45+,B,checkout,Development,0
223,2025-07-13,Email,Desktop,Female,45+,B,enrolled,Development,0
224,2025-07-15,Direct,Mobile,Female,45+,A,landing,Business,0
224,2025-07-15,Direct,Mobile,Female,45+,A,course_detail,Business,0
224,2025-07-15,Direct,Mobile,Female,45+,A,add_to_cart,Business,0
224,2025-07-15,Direct,Mobile,Female,45+,A,checkout,Business,0
224,2025-07-15,Direct,Mobile,Female,45+,A,enrolled,Business,1
225,2025-07-20,Direct,Tablet,Male,35-44,A,landing,Data Science,0
225,2025-07-20,Direct,Tablet,Male,35-44,A,course_detail,Data Science,0
225,2025-07-20,Direct,Tablet,Male,35-44,A,add_to_cart,Data Science,0
225,2025-07-20,Direct,Tablet,Male,35-44,A,checkout,Data Science,0
225,2025-07-20,Direct,Tablet,Male,35-44,A,enrolled,Data Science,1
226,2025-07-08,Email,Tablet,Female,18-24,A,landing,Business,0
227,2025-07-09,Google,Desktop,Male,18-24,A,landing,Development,0
227,2025-07-09,Google,Desktop,Male,18-24,A,course_detail,Development,0
227,2025-07-09,Google,Desktop,Male,18-24,A,add_to_cart,Development,0
227,2025-07-09,Google,Desktop,Male,18-24,A,checkout,Development,0
227,2025-07-09,Google,Desktop,Male,18-24,A,enrolled,Development,1
228,2025-07-04,Email,Tablet,Female,18-24,B,landing,Business,0
228,2025-07-04,Email,Tablet,Female,18-24,B,course_detail,Business,0
228,2025-07-04,Email,Tablet,Female,18-24,B,add_to_cart,Business,0
228,2025-07-04,Email,Tablet,Female,18-24,B,checkout,Business,0
228,2025-07-04,Email,Tablet,Female,18-24,B,enrolled,Business,0
229,2025-07-19,Social Media,Mobile,Male,25-34,B,landing,Business,0
229,2025-07-19,Social Media,Mobile,Male,25-34,B,course_detail,Business,0
229,2025-07-19,Social Media,Mobile,Male,25-34,B,add_to_cart,Business,0
229,2025-07-19,Social Media,Mobile,Male,25-34,B,checkout,Business,0
229,2025-07-19,Social Media,Mobile,Male,25-34,B,enrolled,Business,0
230,2025-07-19,Social Media,Desktop,Male,25-34,B,landing,Marketing,0
230,2025-07-19,Social Media,Desktop,Male,25-34,B,course_detail,Marketing,0
230,2025-07-19,Social Media,Desktop,Male,25-34,B,add_to_cart,Marketing,0
230,2025-07-19,Social Media,Desktop,Male,25-34,B,checkout,Marketing,0
230,2025-07-19,Social Media,Desktop,Male,25-34,B,enrolled,Marketing,0
231,2025-07-01,Google,Mobile,Male,25-34,B,landing,Design,0
232,2025-07-13,Social Media,Desktop,Male,18-24,A,landing,Development,0
232,2025-07-13,Social Media,Desktop,Male,18-24,A,course_detail,Development,0
232,2025-07-13,Social Media,Desktop,Male,18-24,A,add_to_cart,Development,0
232,2025-07-13,Social Media,Desktop,Male,18-24,A,checkout,Development,0
232,2025-07-13,Social Media,Desktop,Male,18-24,A,enrolled,Development,0
233,2025-07-01,Direct,Mobile,Female,45+,B,landing,Design,0
233,2025-07-01,Direct,Mobile,Female,45+,B,course_detail,Design,0
234,2025-07-15,Google,Tablet,Female,45+,A,landing,Marketing,0
234,2025-07-15,Google,Tablet,Female,45+,A,course_detail,Marketing,0
234,2025-07-15,Google,Tablet,Female,45+,A,add_to_cart,Marketing,0
234,2025-07-15,Google,Tablet,Female,45+,A,checkout,Marketing,0
234,2025-07-15,Google,Tablet,Female,45+,A,enrolled,Marketing,0
235,2025-07-13,Google,Tablet,Female,35-44,B,landing,Design,0
235,2025-07-13,Google,Tablet,Female,35-44,B,course_detail,Design,0
235,2025-07-13,Google,Tablet,Female,35-44,B,add_to_cart,Design,0
235,2025-07-13,Google,Tablet,Female,35-44,B,checkout,Design,0
235,2025-07-13,Google,Tablet,Female,35-44,B,enrolled,Design,0
236,2025-07-10,Referral,Desktop,Male,35-44,B,landing,Development,0
236,2025-07-10,Referral,Desktop,Male,35-44,B,course_detail,Development,0
237,2025-07-20,Direct,Tablet,Female,45+,B,landing,Development,0
238,2025-07-03,Email,Mobile,Male,35-44,A,landing,Marketing,0
238,2025-07-03,Email,Mobile,Male,35-44,A,course_detail,Marketing,0
238,2025-07-03,Email,Mobile,Male,35-44,A,add_to_cart,Marketing,0
238,2025-07-03,Email,Mobile,Male,35-44,A,checkout,Marketing,0
239,2025-07-02,Social Media,Tablet,Female,25-34,B,landing,Design,0
239,2025-07-02,Social Media,Tablet,Female,25-34,B,course_detail,Design,0
239,2025-07-02,Social Media,Tablet,Female,25-34,B,add_to_cart,Design,0
239,2025-07-02,Social Media,Tablet,Female,25-34,B,checkout,Design,0
239,2025-07-02,Social Media,Tablet,Female,25-34,B,enrolled,Design,1
240,2025-07-02,Referral,Tablet,Female,45+,B,landing,Design,0
240,2025-07-02,Referral,Tablet,Female,45+,B,course_detail,Design,0
240,2025-07-02,Referral,Tablet,Female,45+,B,add_to_cart,Design,0
240,2025-07-02,Referral,Tablet,Female,45+,B,checkout,Design,0
240,2025-07-02,Referral,Tablet,Female,45+,B,enrolled,Design,0
241,2025-07-07,Referral,Desktop,Female,45+,A,landing,Data Science,0
241,2025-07-07,Referral,Desktop,Female,45+,A,course_detail,Data Science,0
241,2025-07-07,Referral,Desktop,Female,45+,A,add_to_cart,Data Science,0
242,2025-07-01,Referral,Desktop,Male,45+,B,landing,Data Science,0
242,2025-07-01,Referral,Desktop,Male,45+,B,course_detail,Data Science,0
242,2025-07-01,Referral,Desktop,Male,45+,B,add_to_cart,Data Science,0
243,2025-07-10,Google,Mobile,Male,18-24,A,landing,Data Science,0
243,2025-07-10,Google,Mobile,Male,18-24,A,course_detail,Data Science,0
243,2025-07-10,Google,Mobile,Male,18-24,A,add_to_cart,Data Science,0
243,2025-07-10,Google,Mobile,Male,18-24,A,checkout,Data Science,0
244,2025-07-09,Social Media,Mobile,Female,25-34,B,landing,Development,0
244,2025-07-09,Social Media,Mobile,Female,25-34,B,course_detail,Development,0
244,2025-07-09,Social Media,Mobile,Female,25-34,B,add_to_cart,Development,0
244,2025-07-09,Social Media,Mobile,Female,25-34,B,checkout,Development,0
244,2025-07-09,Social Media,Mobile,Female,25-34,B,enrolled,Development,0
245,2025-07-18,Referral,Mobile,Male,45+,B,landing,Development,0
245,2025-07-18,Referral,Mobile,Male,45+,B,course_detail,Development,0
245,2025-07-18,Referral,Mobile,Male,45+,B,add_to_cart,Development,0
245,2025-07-18,Referral,Mobile,Male,45+,B,checkout,Development,0
246,2025-07-16,Email,Tablet,Female,18-24,B,landing,Design,0
246,2025-07-16,Email,Tablet,Female,18-24,B,course_detail,Design,0
247,2025-07-15,Direct,Desktop,Female,45+,A,landing,Business,0
247,2025-07-15,Direct,Desktop,Female,45+,A,course_detail,Business,0
248,2025-07-07,Email,Tablet,Female,35-44,A,landing,Development,0
248,2025-07-07,Email,Tablet,Female,35-44,A,course_detail,Development,0
248,2025-07-07,Email,Tablet,Female,35-44,A,add_to_cart,Development,0
248,2025-07-07,Email,Tablet,Female,35-44,A,checkout,Development,0
248,2025-07-07,Email,Tablet,Female,35-44,A,enrolled,Development,0
249,2025-07-13,Direct,Mobile,Male,18-24,B,landing,Development,0
250,2025-07-14,Referral,Desktop,Male,18-24,B,landing,Design,0
250,2025-07-14,Referral,Desktop,Male,18-24,B,course_detail,Design,0
250,2025-07-14,Referral,Desktop,Male,18-24,B,add_to_cart,Design,0
250,2025-07-14,Referral,Desktop,Male,18-24,B,checkout,Design,0
250,2025-07-14,Referral,Desktop,Male,18-24,B,enrolled,Design,0
251,2025-07-07,Referral,Mobile,Male,18-24,A,landing,Marketing,0
251,2025-07-07,Referral,Mobile,Male,18-24,A,course_detail,Marketing,0
251,2025-07-07,Referral,Mobile,Male,18-24,A,add_to_cart,Marketing,0
252,2025-07-01,Direct,Desktop,Female,45+,B,landing,Marketing,0
252,2025-07-01,Direct,Desktop,Female,45+,B,course_detail,Marketing,0
253,2025-07-09,Google,Mobile,Male,35-44,B,landing,Business,0
253,2025-07-09,Google,Mobile,Male,35-44,B,course_detail,Business,0
253,2025-07-09,Google,Mobile,Male,35-44,B,add_to_cart,Business,0
253,2025-07-09,Google,Mobile,Male,35-44,B,checkout,Business,0
253,2025-07-09,Google,Mobile,Male,35-44,B,enrolled,Business,0
254,2025-07-17,Email,Tablet,Male,25-34,A,landing,Marketing,0
255,2025-07-10,Referral,Desktop,Female,45+,A,landing,Design,0
255,2025-07-10,Referral,Desktop,Female,45+,A,course_detail,Design,0
255,2025-07-10,Referral,Desktop,Female,45+,A,add_to_cart,Design,0
255,2025-07-10,Referral,Desktop,Female,45+,A,checkout,Design,0
255,2025-07-10,Referral,Desktop,Female,45+,A,enrolled,Design,0
256,2025-07-10,Google,Desktop,Male,18-24,A,landing,Data Science,0
256,2025-07-10,Google,Desktop,Male,18-24,A,course_detail,Data Science,0
256,2025-07-10,Google,Desktop,Male,18-24,A,add_to_cart,Data Science,0
257,2025-07-02,Direct,Tablet,Female,25-34,A,landing,Design,0
258,2025-07-19,Referral,Mobile,Female,25-34,B,landing,Data Science,0
258,2025-07-19,Referral,Mobile,Female,25-34,B,course_detail,Data Science,0
258,2025-07-19,Referral,Mobile,Female,25-34,B,add_to_cart,Data Science,0
258,2025-07-19,Referral,Mobile,Female,25-34,B,checkout,Data Science,0
258,2025-07-19,Referral,Mobile,Female,25-34,B,enrolled,Data Science,0
259,2025-07-12,Email,Mobile,Male,18-24,A,landing,Design,0
259,2025-07-12,Email,Mobile,Male,18-24,A,course_detail,Design,0
259,2025-07-12,Email,Mobile,Male,18-24,A,add_to_cart,Design,0
259,2025-07-12,Email,Mobile,Male,18-24,A,checkout,Design,0
259,2025-07-12,Email,Mobile,Male,18-24,A,enrolled,Design,0
260,2025-07-02,Email,Mobile,Male,35-44,B,landing,Design,0
260,2025-07-02,Email,Mobile,Male,35-44,B,course_detail,Design,0
260,2025-07-02,Email,Mobile,Male,35-44,B,add_to_cart,Design,0
260,2025-07-02,Email,Mobile,Male,35-44,B,checkout,Design,0
260,2025-07-02,Email,Mobile,Male,35-44,B,enrolled,Design,0
261,2025-07-12,Direct,Tablet,Female,18-24,A,landing,Development,0
261,2025-07-12,Direct,Tablet,Female,18-24,A,course_detail,Development,0
261,2025-07-12,Direct,Tablet,Female,18-24,A,add_to_cart,Development,0
261,2025-07-12,Direct,Tablet,Female,18-24,A,checkout,Development,0
261,2025-07-12,Direct,Tablet,Female,18-24,A,enrolled,Development,0
262,2025-07-12,Email,Tablet,Male,18-24,B,landing,Design,0
262,2025-07-12,Email,Tablet,Male,18-24,B,course_detail,Design,0
262,2025-07-12,Email,Tablet,Male,18-24,B,add_to_cart,Design,0
263,2025-07-18,Google,Desktop,Male,45+,B,landing,Design,0
263,2025-07-18,Google,Desktop,Male,45+,B,course_detail,Design,0
263,2025-07-18,Google,Desktop,Male,45+,B,add_to_cart,Design,0
264,2025-07-03,Referral,Tablet,Male,35-44,A,landing,Business,0
264,2025-07-03,Referral,Tablet,Male,35-44,A,course_detail,Business,0
264,2025-07-03,Referral,Tablet,Male,35-44,A,add_to_cart,Business,0
264,2025-07-03,Referral,Tablet,Male,35-44,A,checkout,Business,0
264,2025-07-03,Referral,Tablet,Male,35-44,A,enrolled,Business,0
265,2025-07-13,Referral,Mobile,Male,25-34,B,landing,Business,0
266,2025-07-18,Social Media,Mobile,Male,25-34,A,landing,Business,0
266,2025-07-18,Social Media,Mobile,Male,25-34,A,course_detail,Business,0
266,2025-07-18,Social Media,Mobile,Male,25-34,A,add_to_cart,Business,0
266,2025-07-18,Social Media,Mobile,Male,25-34,A,checkout,Business,0
266,2025-07-18,Social Media,Mobile,Male,25-34,A,enrolled,Business,0
267,2025-07-07,Social Media,Desktop,Male,45+,A,landing,Design,0
268,2025-07-18,Google,Mobile,Male,25-34,B,landing,Marketing,0
268,2025-07-18,Google,Mobile,Male,25-34,B,course_detail,Marketing,0
268,2025-07-18,Google,Mobile,Male,25-34,B,add_to_cart,Marketing,0
268,2025-07-18,Google,Mobile,Male,25-34,B,checkout,Marketing,0
269,2025-07-14,Google,Mobile,Female,35-44,A,landing,Data Science,0
269,2025-07-14,Google,Mobile,Female,35-44,A,course_detail,Data Science,0
269,2025-07-14,Google,Mobile,Female,35-44,A,add_to_cart,Data Science,0
269,2025-07-14,Google,Mobile,Female,35-44,A,checkout,Data Science,0
269,2025-07-14,Google,Mobile,Female,35-44,A,enrolled,Data Science,0
270,2025-07-17,Referral,Tablet,Female,35-44,B,landing,Development,0
270,2025-07-17,Referral,Tablet,Female,35-44,B,course_detail,Development,0
270,2025-07-17,Referral,Tablet,Female,35-44,B,add_to_cart,Development,0
270,2025-07-17,Referral,Tablet,Female,35-44,B,checkout,Development,0
270,2025-07-17,Referral,Tablet,Female,35-44,B,enrolled,Development,0
271,2025-07-06,Email,Desktop,Male,18-24,B,landing,Development,0
272,2025-07-13,Google,Tablet,Male,25-34,B,landing,Business,0
273,2025-07-13,Social Media,Tablet,Male,45+,A,landing,Marketing,0
274,2025-07-20,Direct,Desktop,Female,18-24,A,landing,Marketing,0
274,2025-07-20,Direct,Desktop,Female,18-24,A,course_detail,Marketing,0
274,2025-07-20,Direct,Desktop,Female,18-24,A,add_to_cart,Marketing,0
274,2025-07-20,Direct,Desktop,Female,18-24,A,checkout,Marketing,0
274,2025-07-20,Direct,Desktop,Female,18-24,A,enrolled,Marketing,0
275,2025-07-02,Email,Desktop,Male,45+,B,landing,Business,0
275,2025-07-02,Email,Desktop,Male,45+,B,course_detail,Business,0
275,2025-07-02,Email,Desktop,Male,45+,B,add_to_cart,Business,0
275,2025-07-02,Email,Desktop,Male,45+,B,checkout,Business,0
275,2025-07-02,Email,Desktop,Male,45+,B,enrolled,Business,0
276,2025-07-10,Referral,Desktop,Female,45+,B,landing,Data Science,0
276,2025-07-10,Referral,Desktop,Female,45+,B,course_detail,Data Science,0
276,2025-07-10,Referral,Desktop,Female,45+,B,add_to_cart,Data Science,0
276,2025-07-10,Referral,Desktop,Female,45+,B,checkout,Data Science,0
276,2025-07-10,Referral,Desktop,Female,45+,B,enrolled,Data Science,0
277,2025-07-16,Google,Mobile,Female,25-34,A,landing,Design,0
277,2025-07-16,Google,Mobile,Female,25-34,A,course_detail,Design,0
277,2025-07-16,Google,Mobile,Female,25-34,A,add_to_cart,Design,0
277,2025-07-16,Google,Mobile,Female,25-34,A,checkout,Design,0
277,2025-07-16,Google,Mobile,Female,25-34,A,enrolled,Design,1
278,2025-07-10,Direct,Mobile,Male,18-24,A,landing,Business,0
278,2025-07-10,Direct,Mobile,Male,18-24,A,course_detail,Business,0
278,2025-07-10,Direct,Mobile,Male,18-24,A,add_to_cart,Business,0
278,2025-07-10,Direct,Mobile,Male,18-24,A,checkout,Business,0
278,2025-07-10,Direct,Mobile,Male,18-24,A,enrolled,Business,0
279,2025-07-20,Social Media,Desktop,Male,35-44,B,landing,Development,0
279,2025-07-20,Social Media,Desktop,Male,35-44,B,course_detail,Development,0
279,2025-07-20,Social Media,Desktop,Male,35-44,B,add_to_cart,Development,0
279,2025-07-20,Social Media,Desktop,Male,35-44,B,checkout,Development,0
279,2025-07-20,Social Media,Desktop,Male,35-44,B,enrolled,Development,0
280,2025-07-16,Google,Desktop,Female,18-24,B,landing,Development,0
280,2025-07-16,Google,Desktop,Female,18-24,B,course_detail,Development,0
280,2025-07-16,Google,Desktop,Female,18-24,B,add_to_cart,Development,0
280,2025-07-16,Google,Desktop,Female,18-24,B,checkout,Development,0
280,2025-07-16,Google,Desktop,Female,18-24,B,enrolled,Development,0
281,2025-07-09,Direct,Desktop,Male,18-24,B,landing,Data Science,0
281,2025-07-09,Direct,Desktop,Male,18-24,B,course_detail,Data Science,0
281,2025-07-09,Direct,Desktop,Male,18-24,B,add_to_cart,Data Science,0
281,2025-07-09,Direct,Desktop,Male,18-24,B,checkout,Data Science,0
282,2025-07-02,Google,Tablet,Male,25-34,A,landing,Design,0
282,2025-07-02,Google,Tablet,Male,25-34,A,course_detail,Design,0
282,2025-07-02,Google,Tablet,Male,25-34,A,add_to_cart,Design,0
282,2025-07-02,Google,Tablet,Male,25-34,A,checkout,Design,0
282,2025-07-02,Google,Tablet,Male,25-34,A,enrolled,Design,0
283,2025-07-19,Social Media,Desktop,Female,45+,B,landing,Development,0
283,2025-07-19,Social Media,Desktop,Female,45+,B,course_detail,Development,0
283,2025-07-19,Social Media,Desktop,Female,45+,B,add_to_cart,Development,0
283,2025-07-19,Social Media,Desktop,Female,45+,B,checkout,Development,0
283,2025-07-19,Social Media,Desktop,Female,45+,B,enrolled,Development,0
284,2025-07-11,Direct,Mobile,Female,45+,A,landing,Development,0
284,2025-07-11,Direct,Mobile,Female,45+,A,course_detail,Development,0
284,2025-07-11,Direct,Mobile,Female,45+,A,add_to_cart,Development,0
284,2025-07-11,Direct,Mobile,Female,45+,A,checkout,Development,0
284,2025-07-11,Direct,Mobile,Female,45+,A,enrolled,Development,0
285,2025-07-19,Google,Mobile,Male,25-34,B,landing,Development,0
286,2025-07-11,Referral,Desktop,Female,18-24,B,landing,Development,0
286,2025-07-11,Referral,Desktop,Female,18-24,B,course_detail,Development,0
287,2025-07-01,Email,Tablet,Female,35-44,B,landing,Data Science,0
287,2025-07-01,Email,Tablet,Female,35-44,B,course_detail,Data Science,0
287,2025-07-01,Email,Tablet,Female,35-44,B,add_to_cart,Data Science,0
287,2025-07-01,Email,Tablet,Female,35-44,B,checkout,Data Science,0
287,2025-07-01,Email,Tablet,Female,35-44,B,enrolled,Data Science,0
288,2025-07-15,Direct,Mobile,Female,25-34,B,landing,Marketing,0
288,2025-07-15,Direct,Mobile,Female,25-34,B,course_detail,Marketing,0
288,2025-07-15,Direct,Mobile,Female,25-34,B,add_to_cart,Marketing,0
288,2025-07-15,Direct,Mobile,Female,25-34,B,checkout,Marketing,0
289,2025-07-16,Social Media,Desktop,Male,18-24,B,landing,Development,0
289,2025-07-16,Social Media,Desktop,Male,18-24,B,course_detail,Development,0
289,2025-07-16,Social Media,Desktop,Male,18-24,B,add_to_cart,Development,0
289,2025-07-16,Social Media,Desktop,Male,18-24,B,checkout,Development,0
289,2025-07-16,Social Media,Desktop,Male,18-24,B,enrolled,Development,0
290,2025-07-18,Referral,Tablet,Female,25-34,B,landing,Data Science,0
290,2025-07-18,Referral,Tablet,Female,25-34,B,course_detail,Data Science,0
291,2025-07-02,Direct,Tablet,Female,25-34,A,landing,Marketing,0
292,2025-07-16,Referral,Mobile,Female,35-44,B,landing,Design,0
293,2025-07-17,Social Media,Tablet,Male,18-24,B,landing,Business,0
293,2025-07-17,Social Media,Tablet,Male,18-24,B,course_detail,Business,0
293,2025-07-17,Social Media,Tablet,Male,18-24,B,add_to_cart,Business,0
293,2025-07-17,Social Media,Tablet,Male,18-24,B,checkout,Business,0
293,2025-07-17,Social Media,Tablet,Male,18-24,B,enrolled,Business,0
294,2025-07-12,Email,Mobile,Male,35-44,B,landing,Business,0
294,2025-07-12,Email,Mobile,Male,35-44,B,course_detail,Business,0
294,2025-07-12,Email,Mobile,Male,35-44,B,add_to_cart,Business,0
294,2025-07-12,Email,Mobile,Male,35-44,B,checkout,Business,0
295,2025-07-05,Social Media,Tablet,Female,45+,A,landing,Marketing,0
295,2025-07-05,Social Media,Tablet,Female,45+,A,course_detail,Marketing,0
295,2025-07-05,Social Media,Tablet,Female,45+,A,add_to_cart,Marketing,0
295,2025-07-05,Social Media,Tablet,Female,45+,A,checkout,Marketing,0
295,2025-07-05,Social Media,Tablet,Female,45+,A,enrolled,Marketing,0
296,2025-07-10,Google,Tablet,Female,18-24,B,landing,Business,0
296,2025-07-10,Google,Tablet,Female,18-24,B,course_detail,Business,0
296,2025-07-10,Google,Tablet,Female,18-24,B,add_to_cart,Business,0
297,2025-07-15,Email,Desktop,Female,18-24,B,landing,Data Science,0
297,2025-07-15,Email,Desktop,Female,18-24,B,course_detail,Data Science,0
298,2025-07-02,Email,Tablet,Female,25-34,A,landing,Marketing,0
298,2025-07-02,Email,Tablet,Female,25-34,A,course_detail,Marketing,0
299,2025-07-14,Email,Mobile,Male,45+,A,landing,Business,0
299,2025-07-14,Email,Mobile,Male,45+,A,course_detail,Business,0
300,2025-07-16,Referral,Mobile,Male,18-24,B,landing,Business,0
300,2025-07-16,Referral,Mobile,Male,18-24,B,course_detail,Business,0
300,2025-07-16,Referral,Mobile,Male,18-24,B,add_to_cart,Business,0
300,2025-07-16,Referral,Mobile,Male,18-24,B,checkout,Business,0
300,2025-07-16,Referral,Mobile,Male,18-24,B,enrolled,Business,0
301,2025-07-16,Referral,Mobile,Female,18-24,A,landing,Business,0
301,2025-07-16,Referral,Mobile,Female,18-24,A,course_detail,Business,0
301,2025-07-16,Referral,Mobile,Female,18-24,A,add_to_cart,Business,0
301,2025-07-16,Referral,Mobile,Female,18-24,A,checkout,Business,0
301,2025-07-16,Referral,Mobile,Female,18-24,A,enrolled,Business,0
302,2025-07-06,Referral,Mobile,Female,35-44,A,landing,Design,0
302,2025-07-06,Referral,Mobile,Female,35-44,A,course_detail,Design,0
302,2025-07-06,Referral,Mobile,Female,35-44,A,add_to_cart,Design,0
302,2025-07-06,Referral,Mobile,Female,35-44,A,checkout,Design,0
302,2025-07-06,Referral,Mobile,Female,35-44,A,enrolled,Design,0
303,2025-07-19,Direct,Tablet,Male,25-34,A,landing,Business,0
304,2025-07-16,Google,Tablet,Female,45+,B,landing,Marketing,0
304,2025-07-16,Google,Tablet,Female,45+,B,course_detail,Marketing,0
304,2025-07-16,Google,Tablet,Female,45+,B,add_to_cart,Marketing,0
304,2025-07-16,Google,Tablet,Female,45+,B,checkout,Marketing,0
305,2025-07-18,Google,Mobile,Male,45+,B,landing,Marketing,0
305,2025-07-18,Google,Mobile,Male,45+,B,course_detail,Marketing,0
306,2025-07-01,Google,Desktop,Male,35-44,B,landing,Development,0
307,2025-07-19,Social Media,Tablet,Male,35-44,B,landing,Data Science,0
307,2025-07-19,Social Media,Tablet,Male,35-44,B,course_detail,Data Science,0
307,2025-07-19,Social Media,Tablet,Male,35-44,B,add_to_cart,Data Science,0
307,2025-07-19,Social Media,Tablet,Male,35-44,B,checkout,Data Science,0
307,2025-07-19,Social Media,Tablet,Male,35-44,B,enrolled,Data Science,0
308,2025-07-14,Referral,Mobile,Female,18-24,A,landing,Marketing,0
308,2025-07-14,Referral,Mobile,Female,18-24,A,course_detail,Marketing,0
308,2025-07-14,Referral,Mobile,Female,18-24,A,add_to_cart,Marketing,0
308,2025-07-14,Referral,Mobile,Female,18-24,A,checkout,Marketing,0
308,2025-07-14,Referral,Mobile,Female,18-24,A,enrolled,Marketing,0
309,2025-07-11,Referral,Tablet,Female,45+,B,landing,Design,0
309,2025-07-11,Referral,Tablet,Female,45+,B,course_detail,Design,0
309,2025-07-11,Referral,Tablet,Female,45+,B,add_to_cart,Design,0
310,2025-07-13,Google,Tablet,Female,45+,A,landing,Marketing,0
310,2025-07-13,Google,Tablet,Female,45+,A,course_detail,Marketing,0
310,2025-07-13,Google,Tablet,Female,45+,A,add_to_cart,Marketing,0
310,2025-07-13,Google,Tablet,Female,45+,A,checkout,Marketing,0
310,2025-07-13,Google,Tablet,Female,45+,A,enrolled,Marketing,0
311,2025-07-15,Email,Tablet,Female,35-44,B,landing,Development,0
311,2025-07-15,Email,Tablet,Female,35-44,B,course_detail,Development,0
311,2025-07-15,Email,Tablet,Female,35-44,B,add_to_cart,Development,0
311,2025-07-15,Email,Tablet,Female,35-44,B,checkout,Development,0
311,2025-07-15,Email,Tablet,Female,35-44,B,enrolled,Development,0
312,2025-07-14,Social Media,Tablet,Male,18-24,A,landing,Data Science,0
312,2025-07-14,Social Media,Tablet,Male,18-24,A,course_detail,Data Science,0
312,2025-07-14,Social Media,Tablet,Male,18-24,A,add_to_cart,Data Science,0
312,2025-07-14,Social Media,Tablet,Male,18-24,A,checkout,Data Science,0
312,2025-07-14,Social Media,Tablet,Male,18-24,A,enrolled,Data Science,0
313,2025-07-01,Referral,Mobile,Female,25-34,A,landing,Marketing,0
